year,player_id,pred_r2,pred_r3,pred_r4,pred_qf,pred_sf,pred_f,pred_w,actual_rounds,reached_r2,reached_r3,reached_r4,reached_qf,reached_sf,reached_f,reached_w
2015,MC65,0.8884,0.7331,0.4714,0.3404,0.0956,0.0291,0.007,2,1,1,0,0,0,0,0
2015,CD85,0.1116,0.0418,0.0095,0.0017,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2015,ME82,0.6535,0.1705,0.0598,0.0258,0.0029,0.0003,0.0001,1,1,0,0,0,0,0,0
2015,B678,0.3465,0.0546,0.0121,0.0032,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2015,K834,0.4923,0.0648,0.0102,0.0028,0.0002,0.0,0.0,1,1,0,0,0,0,0,0
2015,SE73,0.5077,0.0756,0.0148,0.0027,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2015,SD32,0.594,0.5197,0.2742,0.1844,0.0433,0.01,0.0018,4,1,1,1,1,0,0,0
2015,A479,0.406,0.3399,0.148,0.087,0.0167,0.003,0.0007,0,0,0,0,0,0,0,0
2015,L397,0.6544,0.5517,0.3587,0.1588,0.0341,0.0077,0.0018,1,1,0,0,0,0,0,0
2015,D632,0.3456,0.256,0.1261,0.0382,0.0051,0.0009,0.0001,0,0,0,0,0,0,0,0
2015,BG23,0.4025,0.0611,0.0132,0.001,0.0,0.0,0.0,2,1,1,0,0,0,0,0
2015,BF23,0.5975,0.1312,0.0413,0.0074,0.0004,0.0001,0.0,0,0,0,0,0,0,0,0
2015,PD31,0.3228,0.1048,0.0336,0.0052,0.0001,0.0,0.0,1,1,0,0,0,0,0,0
2015,Y061,0.6772,0.3496,0.1709,0.0569,0.0078,0.0009,0.0,0,0,0,0,0,0,0,0
2015,G710,0.4178,0.2111,0.089,0.026,0.002,0.0001,0.0,1,1,0,0,0,0,0,0
2015,T742,0.5822,0.3345,0.1672,0.0585,0.0079,0.0009,0.0,0,0,0,0,0,0,0,0
2015,BD06,0.8791,0.4634,0.2879,0.0488,0.0237,0.0042,0.001,3,1,1,1,0,0,0,0
2015,BE54,0.1209,0.0181,0.0031,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2015,G940,0.2621,0.0909,0.0385,0.0033,0.0011,0.0001,0.0,2,1,1,0,0,0,0,0
2015,SM25,0.7379,0.4276,0.2773,0.0497,0.0252,0.0061,0.0016,0,0,0,0,0,0,0,0
2015,D994,0.5445,0.1541,0.0344,0.0017,0.0003,0.0,0.0,1,1,0,0,0,0,0,0
2015,J267,0.4555,0.1104,0.0214,0.0007,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2015,Q927,0.8241,0.6531,0.322,0.0514,0.0252,0.004,0.0009,1,1,0,0,0,0,0,0
2015,SF36,0.1759,0.0824,0.0154,0.0006,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2015,F324,0.9657,0.9045,0.7749,0.7049,0.6263,0.4046,0.216,6,1,1,1,1,1,1,0
2015,D923,0.0343,0.0149,0.002,0.0004,0.0002,0.0001,0.0001,0,0,0,0,0,0,0,0
2015,K771,0.1891,0.0055,0.001,0.0004,0.0001,0.0,0.0,1,1,0,0,0,0,0,0
2015,J397,0.8109,0.0751,0.0251,0.0111,0.0046,0.0006,0.0,0,0,0,0,0,0,0,0
2015,A678,0.8659,0.4505,0.0839,0.0546,0.0328,0.0099,0.003,3,1,1,1,0,0,0,0
2015,PF39,0.1341,0.0231,0.001,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2015,C977,0.9135,0.5155,0.1116,0.0721,0.0437,0.0126,0.0031,4,1,1,1,1,0,0,0
2015,MI01,0.0865,0.0109,0.0005,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,D643,0.9913,0.9679,0.943,0.8851,0.809,0.6246,0.4776,2,1,1,0,0,0,0,0
2016,W503,0.0087,0.0019,0.0002,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,ME82,0.6957,0.0243,0.0151,0.0051,0.0019,0.0004,0.0,1,1,0,0,0,0,0,0
2016,E831,0.3043,0.0059,0.0024,0.0003,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,BD20,0.5755,0.2072,0.0056,0.0014,0.0002,0.0001,0.0,1,1,0,0,0,0,0,0
2016,BE54,0.4245,0.1306,0.0029,0.0005,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,Q927,0.6601,0.4742,0.0257,0.0091,0.0031,0.0004,0.0001,4,1,1,1,1,0,0,0
2016,R685,0.3399,0.188,0.0051,0.0007,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,H996,0.1671,0.0802,0.0208,0.0004,0.0001,0.0,0.0,2,1,1,0,0,0,0,0
2016,K435,0.8329,0.6905,0.4251,0.0498,0.0269,0.0095,0.0018,0,0,0,0,0,0,0,0
2016,D923,0.5852,0.1504,0.045,0.0022,0.0004,0.0001,0.0001,1,1,0,0,0,0,0,0
2016,KB09,0.4148,0.0789,0.0176,0.0006,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,M873,0.8591,0.36,0.1561,0.0111,0.0039,0.0002,0.0,3,1,1,1,0,0,0,0
2016,K964,0.1409,0.0154,0.0021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,F401,0.8079,0.5568,0.3152,0.0327,0.0139,0.0033,0.0011,1,1,0,0,0,0,0,0
2016,SC56,0.1921,0.0678,0.0181,0.001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,GB88,0.9315,0.7724,0.4932,0.2298,0.0292,0.0092,0.0022,3,1,1,1,0,0,0,0
2016,W579,0.0685,0.0195,0.0024,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,R613,0.5655,0.1238,0.0336,0.0069,0.0002,0.0,0.0,1,1,0,0,0,0,0,0
2016,G681,0.4345,0.0843,0.0215,0.0043,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,A479,0.81,0.3635,0.1505,0.05,0.0029,0.0004,0.0,1,1,0,0,0,0,0,0
2016,SC73,0.19,0.0336,0.0055,0.0005,0.0001,0.0001,0.0,0,0,0,0,0,0,0,0
2016,I165,0.2628,0.1076,0.0324,0.007,0.0001,0.0,0.0,2,1,1,0,0,0,0,0
2016,A678,0.7372,0.4953,0.2609,0.1133,0.0119,0.0024,0.0003,0,0,0,0,0,0,0,0
2016,SM25,0.732,0.5554,0.2038,0.0996,0.0099,0.0019,0.0006,2,1,1,0,0,0,0,0
2016,G858,0.268,0.1386,0.0265,0.0064,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2016,H756,0.6136,0.2094,0.041,0.0109,0.0006,0.0,0.0,1,1,0,0,0,0,0,0
2016,SM37,0.3864,0.0966,0.012,0.0029,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,SA93,0.6478,0.1728,0.0964,0.0425,0.0036,0.0002,0.0,1,1,0,0,0,0,0,0
2016,G476,0.3522,0.0625,0.0254,0.0082,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,R975,0.8838,0.7227,0.5791,0.4144,0.0811,0.0293,0.0094,6,1,1,1,1,1,1,0
2016,CD85,0.1162,0.042,0.0158,0.0031,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,F324,0.9682,0.9513,0.8902,0.7933,0.6281,0.2518,0.1462,5,1,1,1,1,1,0,0
2016,PC11,0.0318,0.0199,0.0072,0.0016,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2016,W521,0.5106,0.0141,0.0042,0.0008,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2016,BE90,0.4894,0.0147,0.0045,0.0012,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,E687,0.5566,0.1471,0.0071,0.0009,0.0001,0.0,0.0,2,1,1,0,0,0,0,0
2016,SL28,0.4434,0.1055,0.005,0.0008,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,D801,0.7802,0.6288,0.0734,0.0317,0.0089,0.0004,0.0,1,1,0,0,0,0,0,0
2016,D864,0.2198,0.1186,0.0084,0.0009,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,CA12,0.2903,0.1291,0.0486,0.0055,0.0016,0.0,0.0,1,1,0,0,0,0,0,0
2016,MC65,0.7097,0.4537,0.2757,0.0571,0.026,0.0042,0.0009,0,0,0,0,0,0,0,0
2016,J386,0.7664,0.3667,0.188,0.0311,0.0116,0.0012,0.0003,3,1,1,1,0,0,0,0
2016,J267,0.2336,0.0505,0.0138,0.0006,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2016,D875,0.8161,0.4238,0.2125,0.0342,0.012,0.0017,0.0006,2,1,1,0,0,0,0,0
2016,F811,0.1839,0.0382,0.0069,0.0004,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,SD32,0.683,0.4022,0.2062,0.034,0.0127,0.0016,0.0,1,1,0,0,0,0,0,0
2016,T742,0.317,0.1358,0.0483,0.0059,0.0013,0.0,0.0,0,0,0,0,0,0,0,0
2016,C977,0.8582,0.7297,0.5441,0.2592,0.0718,0.0104,0.0026,4,1,1,1,1,0,0,0
2016,BA23,0.1418,0.0631,0.021,0.0034,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2016,SC77,0.6247,0.1469,0.063,0.0114,0.0014,0.0,0.0,1,1,0,0,0,0,0,0
2016,N732,0.3753,0.0603,0.0197,0.0022,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,L797,0.5547,0.1306,0.0262,0.0038,0.0005,0.0,0.0,2,1,1,0,0,0,0,0
2016,L503,0.4453,0.0918,0.014,0.0013,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,K336,0.6246,0.5036,0.2199,0.0742,0.0121,0.0018,0.0004,1,1,0,0,0,0,0,0
2016,CG80,0.3754,0.274,0.0921,0.02,0.0029,0.0001,0.0,0,0,0,0,0,0,0,0
2016,KB54,0.3865,0.15,0.0359,0.0121,0.0014,0.0001,0.0,2,1,1,0,0,0,0,0
2016,C882,0.6135,0.3088,0.0944,0.0432,0.0062,0.0006,0.0001,0,0,0,0,0,0,0,0
2016,MA30,0.787,0.4755,0.1631,0.0814,0.017,0.0017,0.0002,1,1,0,0,0,0,0,0
2016,G725,0.213,0.0657,0.009,0.0028,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,B747,0.6354,0.1075,0.0388,0.0122,0.0016,0.0002,0.0,1,1,0,0,0,0,0,0
2016,ME89,0.3646,0.038,0.0097,0.0026,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2016,N552,0.8879,0.7973,0.6304,0.466,0.1801,0.0421,0.0164,3,1,1,1,0,0,0,0
2016,G940,0.1121,0.0572,0.0187,0.0042,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2016,TB69,0.6852,0.5956,0.5127,0.3071,0.1744,0.0549,0.009,1,1,0,0,0,0,0,0
2016,MB02,0.3148,0.234,0.1735,0.0795,0.032,0.007,0.0008,0,0,0,0,0,0,0,0
2016,V708,0.6744,0.1345,0.0777,0.021,0.0042,0.0003,0.0,3,1,1,1,0,0,0,0
2016,SF36,0.3256,0.0359,0.0131,0.0023,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,N674,0.3723,0.0739,0.008,0.0006,0.0001,0.0,0.0,1,1,0,0,0,0,0,0
2016,SM09,0.6277,0.1944,0.0281,0.0036,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2016,SH90,0.5109,0.3756,0.0945,0.0246,0.0055,0.0004,0.0,2,1,1,0,0,0,0,0
2016,T315,0.4891,0.3561,0.0924,0.0226,0.0046,0.0004,0.0,0,0,0,0,0,0,0,0
2016,Z355,0.7881,0.628,0.3292,0.1805,0.0853,0.0202,0.0028,2,1,1,0,0,0,0,0
2016,M850,0.2119,0.1137,0.0308,0.0088,0.0022,0.0002,0.0,0,0,0,0,0,0,0,0
2016,Y061,0.771,0.2299,0.0653,0.02,0.0051,0.0007,0.0001,1,1,0,0,0,0,0,0
2016,Z184,0.229,0.0284,0.0038,0.0003,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,B896,0.6777,0.1396,0.0419,0.0121,0.0019,0.0001,0.0,1,1,0,0,0,0,0,0
2016,BF23,0.3223,0.036,0.0066,0.0011,0.0002,0.0001,0.0,0,0,0,0,0,0,0,0
2016,BA47,0.8161,0.7097,0.4821,0.3036,0.1676,0.0447,0.009,5,1,1,1,1,1,0,0
2016,D646,0.1839,0.1147,0.0403,0.0123,0.0029,0.0006,0.0,0,0,0,0,0,0,0,0
2016,BD06,0.9145,0.7418,0.5172,0.2552,0.1318,0.0318,0.0045,1,1,0,0,0,0,0,0
2016,TC61,0.0855,0.0255,0.0058,0.0003,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,K926,0.4093,0.0816,0.027,0.0053,0.0008,0.0,0.0,1,1,0,0,0,0,0,0
2016,K966,0.5907,0.1511,0.0622,0.0139,0.0023,0.0003,0.0,0,0,0,0,0,0,0,0
2016,A829,0.5914,0.131,0.0298,0.0045,0.0005,0.0,0.0,1,1,0,0,0,0,0,0
2016,E698,0.4086,0.0696,0.0094,0.0014,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,TA46,0.5159,0.417,0.1866,0.0681,0.0253,0.0047,0.0004,3,1,1,1,0,0,0,0
2016,V306,0.4841,0.3824,0.162,0.0561,0.0206,0.0034,0.0002,0,0,0,0,0,0,0,0
2016,PF39,0.5281,0.2585,0.0445,0.0133,0.0038,0.0001,0.0,4,1,1,1,1,0,0,0
2016,CA99,0.4719,0.2229,0.0393,0.0127,0.0018,0.0001,0.0,0,0,0,0,0,0,0,0
2016,Y124,0.3169,0.1265,0.0138,0.0027,0.0003,0.0,0.0,1,1,0,0,0,0,0,0
2016,MD56,0.6831,0.3921,0.0827,0.029,0.0075,0.0008,0.0,0,0,0,0,0,0,0,0
2016,D683,0.897,0.4817,0.404,0.2666,0.1598,0.0456,0.0099,2,1,1,0,0,0,0,0
2016,R612,0.103,0.0136,0.0035,0.0007,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,W367,0.8937,0.4897,0.407,0.2692,0.1583,0.0465,0.0077,1,1,0,0,0,0,0,0
2016,FB98,0.1063,0.015,0.0052,0.001,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2016,G628,0.8468,0.7104,0.5509,0.3268,0.0806,0.0429,0.008,3,1,1,1,0,0,0,0
2016,BH09,0.1532,0.0702,0.0293,0.0055,0.0005,0.0001,0.0,0,0,0,0,0,0,0,0
2016,G710,0.488,0.1028,0.0399,0.0081,0.001,0.0002,0.0,1,1,0,0,0,0,0,0
2016,E224,0.512,0.1166,0.0503,0.0119,0.001,0.0002,0.0,0,0,0,0,0,0,0,0
2016,R772,0.5761,0.2644,0.0808,0.0219,0.0024,0.0012,0.0,2,1,1,0,0,0,0,0
2016,PD07,0.4239,0.1538,0.0358,0.0076,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2016,T840,0.8251,0.5324,0.2065,0.0769,0.0082,0.0028,0.0002,1,1,0,0,0,0,0,0
2016,LC11,0.1749,0.0494,0.0065,0.0007,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,I186,0.6214,0.5245,0.2523,0.1371,0.0279,0.0114,0.0004,2,1,1,0,0,0,0,0
2016,B837,0.3786,0.292,0.1096,0.0447,0.0056,0.0014,0.0004,0,0,0,0,0,0,0,0
2016,BH98,0.6008,0.1223,0.0214,0.0057,0.0006,0.0,0.0,1,1,0,0,0,0,0,0
2016,O411,0.3992,0.0612,0.0075,0.0006,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,MA21,0.7429,0.2164,0.0979,0.0346,0.0048,0.0016,0.0001,1,1,0,0,0,0,0,0
2016,DA81,0.2571,0.0349,0.0078,0.0011,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,T786,0.9109,0.7215,0.4976,0.3154,0.0814,0.0441,0.0058,4,1,1,1,1,0,0,0
2016,CA33,0.0891,0.0272,0.0059,0.0014,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,KE17,0.6666,0.5129,0.3551,0.0693,0.0355,0.0162,0.0022,3,1,1,1,0,0,0,0
2016,S694,0.3334,0.2137,0.1119,0.0148,0.0052,0.0011,0.0002,0,0,0,0,0,0,0,0
2016,BA65,0.6691,0.21,0.0969,0.0086,0.0029,0.001,0.0,1,1,0,0,0,0,0,0
2016,L987,0.3309,0.0634,0.0199,0.0014,0.0004,0.0,0.0,0,0,0,0,0,0,0,0
2016,F510,0.6205,0.302,0.1211,0.0123,0.0044,0.0012,0.0001,1,1,0,0,0,0,0,0
2016,D874,0.3795,0.1417,0.0452,0.004,0.0012,0.0003,0.0,0,0,0,0,0,0,0,0
2016,L397,0.719,0.4458,0.2151,0.0264,0.0087,0.0031,0.0003,2,1,1,0,0,0,0,0
2016,R548,0.281,0.1105,0.0348,0.0021,0.0005,0.0001,0.0,0,0,0,0,0,0,0,0
2016,PD31,0.7179,0.3738,0.0215,0.0076,0.0017,0.0002,0.0,1,1,0,0,0,0,0,0
2016,SF76,0.2821,0.0839,0.0029,0.0005,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2016,MH30,0.5858,0.3369,0.024,0.0094,0.0029,0.001,0.0,2,1,1,0,0,0,0,0
2016,M824,0.4142,0.2054,0.0108,0.003,0.0006,0.0002,0.0,0,0,0,0,0,0,0,0
2016,L575,0.7972,0.047,0.0287,0.0113,0.0025,0.0005,0.0,1,1,0,0,0,0,0,0
2016,K596,0.2028,0.0041,0.0009,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2016,MC10,0.9864,0.9446,0.91,0.8293,0.7188,0.6062,0.277,7,1,1,1,1,1,1,1
2016,BI23,0.0136,0.0043,0.0012,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,MC10,0.9671,0.9343,0.8701,0.7567,0.6249,0.4749,0.2447,4,1,1,1,1,0,0,0
2017,BK92,0.0329,0.0152,0.0049,0.001,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2017,BA65,0.5343,0.0261,0.01,0.0021,0.0004,0.0,0.0,1,1,0,0,0,0,0,0
2017,SH90,0.4657,0.0244,0.0093,0.0021,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,V708,0.7357,0.3702,0.0393,0.0116,0.003,0.0007,0.0,1,1,0,0,0,0,0,0
2017,ME89,0.2643,0.0765,0.0035,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,F510,0.6728,0.4104,0.0521,0.0198,0.0057,0.0012,0.0001,2,1,1,0,0,0,0,0
2017,T315,0.3272,0.1429,0.0108,0.0029,0.0004,0.0001,0.0,0,0,0,0,0,0,0,0
2017,H996,0.1874,0.0956,0.0307,0.0035,0.0011,0.0002,0.0,1,1,0,0,0,0,0,0
2017,KE17,0.8126,0.6548,0.427,0.1047,0.053,0.0231,0.0061,0,0,0,0,0,0,0,0
2017,PD31,0.7715,0.221,0.0834,0.0085,0.0018,0.0003,0.0,3,1,1,1,0,0,0,0
2017,SC73,0.2285,0.0286,0.0046,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,J397,0.665,0.2309,0.0791,0.01,0.0029,0.0004,0.0,2,1,1,0,0,0,0,0
2017,SU55,0.335,0.0731,0.0161,0.001,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,PF39,0.8064,0.6132,0.3395,0.0746,0.0344,0.0125,0.0019,1,1,0,0,0,0,0,0
2017,J267,0.1936,0.0828,0.0196,0.0013,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2017,T786,0.9272,0.7812,0.6178,0.4197,0.1494,0.0738,0.0207,2,1,1,0,0,0,0,0
2017,N771,0.0728,0.0223,0.0057,0.0007,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,BA98,0.5384,0.1122,0.0496,0.0155,0.0019,0.0003,0.0001,1,1,0,0,0,0,0,0
2017,L575,0.4616,0.0843,0.0359,0.0096,0.0008,0.0002,0.0001,0,0,0,0,0,0,0,0
2017,BG23,0.5958,0.2342,0.0536,0.0141,0.0016,0.0,0.0,1,1,0,0,0,0,0,0
2017,B884,0.4042,0.1224,0.02,0.0041,0.0005,0.0001,0.0,0,0,0,0,0,0,0,0
2017,Q927,0.8387,0.5909,0.2106,0.0917,0.0155,0.0048,0.0007,5,1,1,1,1,1,0,0
2017,F586,0.1613,0.0525,0.0068,0.0014,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,A678,0.5429,0.3577,0.1581,0.0648,0.0131,0.0043,0.0008,3,1,1,1,0,0,0,0
2017,V306,0.4571,0.2819,0.1127,0.0412,0.0069,0.0014,0.0001,0,0,0,0,0,0,0,0
2017,SA93,0.8177,0.335,0.1132,0.0368,0.0043,0.0012,0.0,1,1,0,0,0,0,0,0
2017,GB93,0.1823,0.0254,0.0037,0.0004,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,BE54,0.2181,0.03,0.0074,0.0012,0.0001,0.0,0.0,2,1,1,0,0,0,0,0
2017,H355,0.7819,0.2687,0.1358,0.0495,0.0086,0.0017,0.0002,0,0,0,0,0,0,0,0
2017,MM58,0.3063,0.183,0.0996,0.0406,0.0078,0.0014,0.0,1,1,0,0,0,0,0,0
2017,W367,0.6937,0.5183,0.3695,0.2087,0.061,0.0285,0.0066,0,0,0,0,0,0,0,0
2017,N409,0.8863,0.7844,0.6619,0.5246,0.3757,0.188,0.0698,3,1,1,1,0,0,0,0
2017,MH30,0.1137,0.0531,0.0245,0.0083,0.002,0.0007,0.0,0,0,0,0,0,0,0,0
2017,Y124,0.638,0.1202,0.0585,0.0209,0.0079,0.001,0.0,1,1,0,0,0,0,0,0
2017,I165,0.362,0.0423,0.0158,0.0043,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2017,MJ08,0.4982,0.0967,0.0102,0.0013,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2017,W630,0.5018,0.1059,0.0102,0.0019,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,KE29,0.7077,0.5968,0.1828,0.0944,0.0391,0.0103,0.0015,2,1,1,0,0,0,0,0
2017,KB54,0.2923,0.2006,0.0361,0.0118,0.0032,0.0004,0.0,0,0,0,0,0,0,0,0
2017,BH09,0.3679,0.2315,0.0754,0.018,0.0041,0.0005,0.0,2,1,1,0,0,0,0,0
2017,K336,0.6321,0.4713,0.2085,0.0605,0.021,0.0037,0.0002,0,0,0,0,0,0,0,0
2017,D923,0.6559,0.2243,0.0598,0.0096,0.0016,0.0,0.0,1,1,0,0,0,0,0,0
2017,O376,0.3441,0.0729,0.0148,0.0012,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2017,R685,0.5564,0.1016,0.0351,0.005,0.0007,0.0002,0.0,1,1,0,0,0,0,0,0
2017,L949,0.4436,0.0731,0.022,0.0021,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2017,MA30,0.8888,0.7742,0.5708,0.2347,0.1173,0.0357,0.0079,4,1,1,1,1,0,0,0
2017,F724,0.1112,0.0511,0.0136,0.0014,0.0001,0.0001,0.0,0,0,0,0,0,0,0,0
2017,N552,0.9527,0.811,0.5659,0.3617,0.1812,0.0615,0.0153,2,1,1,0,0,0,0,0
2017,CF01,0.0473,0.0102,0.0016,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,SC77,0.4294,0.0664,0.0199,0.0038,0.0007,0.0001,0.0,1,1,0,0,0,0,0,0
2017,B747,0.5706,0.1124,0.0389,0.0103,0.0023,0.0003,0.0,0,0,0,0,0,0,0,0
2017,G967,0.5588,0.1413,0.0278,0.0065,0.001,0.0002,0.0,1,1,0,0,0,0,0,0
2017,CA99,0.4412,0.0985,0.0187,0.0043,0.0006,0.0,0.0,0,0,0,0,0,0,0,0
2017,BD06,0.8622,0.7019,0.3191,0.1767,0.0693,0.0166,0.0031,3,1,1,1,0,0,0,0
2017,H804,0.1378,0.0583,0.0081,0.0012,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,J386,0.7154,0.5731,0.2303,0.0844,0.0254,0.0046,0.0005,2,1,1,0,0,0,0,0
2017,KC29,0.2846,0.1789,0.0419,0.0091,0.0018,0.0,0.0,0,0,0,0,0,0,0,0
2017,A829,0.6168,0.1737,0.0289,0.005,0.0007,0.0001,0.0,1,1,0,0,0,0,0,0
2017,BF23,0.3832,0.0743,0.0088,0.0011,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,MB02,0.5319,0.1422,0.0787,0.0251,0.0064,0.0005,0.0,1,1,0,0,0,0,0,0
2017,T840,0.4681,0.1133,0.0576,0.014,0.0032,0.0004,0.0,0,0,0,0,0,0,0,0
2017,C977,0.6633,0.5235,0.407,0.2339,0.1134,0.04,0.0087,6,1,1,1,1,1,1,0
2017,K435,0.3367,0.221,0.1468,0.0627,0.0202,0.0039,0.0007,0,0,0,0,0,0,0,0
2017,R975,0.8852,0.7516,0.6435,0.3782,0.1401,0.0501,0.0205,4,1,1,1,1,0,0,0
2017,SL28,0.1148,0.0464,0.0206,0.0037,0.0008,0.0001,0.0,0,0,0,0,0,0,0,0
2017,Y061,0.4119,0.0695,0.0337,0.0058,0.0003,0.0002,0.0,1,1,0,0,0,0,0,0
2017,M873,0.5881,0.1325,0.0709,0.0188,0.0024,0.0002,0.0001,0,0,0,0,0,0,0,0
2017,RE44,0.7533,0.3532,0.0779,0.0163,0.0017,0.0003,0.0,1,1,0,0,0,0,0,0
2017,TA12,0.2467,0.0572,0.0053,0.0008,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,R772,0.63,0.399,0.1102,0.0298,0.0043,0.0007,0.0,2,1,1,0,0,0,0,0
2017,TC61,0.37,0.1906,0.0379,0.0066,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2017,SM25,0.8693,0.7082,0.2746,0.122,0.0282,0.0067,0.0014,1,1,0,0,0,0,0,0
2017,GD64,0.1307,0.0551,0.006,0.0009,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2017,O513,0.3338,0.0533,0.0047,0.0007,0.0,0.0,0.0,2,1,1,0,0,0,0,0
2017,BD20,0.6662,0.1834,0.03,0.0059,0.0007,0.0,0.0,0,0,0,0,0,0,0,0
2017,TD51,0.2027,0.0148,0.0024,0.0002,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2017,H756,0.7973,0.1531,0.0614,0.0176,0.0016,0.0003,0.0,0,0,0,0,0,0,0,0
2017,Z355,0.9345,0.8097,0.6158,0.3919,0.147,0.0524,0.0213,3,1,1,1,0,0,0,0
2017,D864,0.0655,0.0224,0.0051,0.0008,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,D875,0.7896,0.5575,0.3573,0.0822,0.0312,0.0052,0.0022,3,1,1,1,0,0,0,0
2017,SM37,0.2104,0.0846,0.0285,0.0025,0.0004,0.0001,0.0001,0,0,0,0,0,0,0,0
2017,B837,0.8546,0.3418,0.1686,0.023,0.0058,0.0011,0.0003,1,1,0,0,0,0,0,0
2017,W503,0.1454,0.0161,0.0024,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,SC56,0.5045,0.146,0.041,0.0035,0.0007,0.0,0.0,2,1,1,0,0,0,0,0
2017,G710,0.4955,0.1386,0.0368,0.0036,0.0003,0.0002,0.0,0,0,0,0,0,0,0,0
2017,I186,0.8023,0.6286,0.3449,0.0681,0.0251,0.0056,0.0009,1,1,0,0,0,0,0,0
2017,FB98,0.1977,0.0868,0.0205,0.0022,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,Z168,0.4547,0.3061,0.0369,0.015,0.0042,0.0009,0.0,2,1,1,0,0,0,0,0
